Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1991,1,21,1,1431,1430,1601,1600,US,120,NA,90,90,NA,1,1,PIT,BOS,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,1436,1430,1611,1600,US,120,NA,95,90,NA,11,6,PIT,BOS,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1438,1430,1604,1600,US,120,NA,86,90,NA,4,8,PIT,BOS,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,1432,1430,1553,1600,US,120,NA,81,90,NA,-7,2,PIT,BOS,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1430,1430,1555,1600,US,120,NA,85,90,NA,-5,0,PIT,BOS,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,1446,1430,1650,1600,US,120,NA,124,90,NA,50,16,PIT,BOS,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1428,1430,1545,1600,US,120,NA,77,90,NA,-15,-2,PIT,BOS,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1449,1430,1611,1600,US,120,NA,82,90,NA,11,19,PIT,BOS,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1431,1430,1551,1600,US,120,NA,80,90,NA,-9,1,PIT,BOS,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,1430,1430,1556,1600,US,120,NA,86,90,NA,-4,0,PIT,BOS,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,1504,1430,1624,1600,US,120,NA,80,90,NA,24,34,PIT,BOS,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1215,1215,1340,1336,US,121,NA,85,81,NA,4,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,1215,1215,1353,1336,US,121,NA,98,81,NA,17,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,1216,1215,1332,1336,US,121,NA,76,81,NA,-4,1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,1303,1215,1439,1336,US,121,NA,96,81,NA,63,48,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,1215,1215,1352,1336,US,121,NA,97,81,NA,16,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1215,1215,1341,1336,US,121,NA,86,81,NA,5,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1215,1215,1331,1336,US,121,NA,76,81,NA,-5,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1217,1215,1343,1336,US,121,NA,86,81,NA,7,2,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,1257,1215,1412,1336,US,121,NA,75,81,NA,36,42,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1215,1215,1356,1336,US,121,NA,101,81,NA,20,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1233,1215,1358,1336,US,121,NA,85,81,NA,22,18,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,1218,1215,1335,1336,US,121,NA,77,81,NA,-1,3,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,1216,1215,1329,1336,US,121,NA,73,81,NA,-7,1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1225,1215,1353,1336,US,121,NA,88,81,NA,17,10,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,1214,1215,1324,1336,US,121,NA,70,81,NA,-12,-1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1214,1215,1339,1336,US,121,NA,85,81,NA,3,-1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,1215,1215,1338,1336,US,121,NA,83,81,NA,2,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1215,1215,1331,1336,US,121,NA,76,81,NA,-5,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,1214,1215,1357,1336,US,121,NA,103,81,NA,21,-1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1216,1215,1324,1336,US,121,NA,68,81,NA,-12,1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1213,1215,1328,1336,US,121,NA,75,81,NA,-8,-2,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1214,1215,1334,1336,US,121,NA,80,81,NA,-2,-1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,1215,1215,1340,1336,US,121,NA,85,81,NA,4,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,1214,1215,1341,1336,US,121,NA,87,81,NA,5,-1,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1437,1430,1714,1645,US,121,NA,157,135,NA,29,7,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,1439,1430,1656,1645,US,121,NA,137,135,NA,11,9,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,1432,1430,1642,1645,US,121,NA,130,135,NA,-3,2,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,1530,1430,1754,1645,US,121,NA,144,135,NA,69,60,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,1430,1430,1659,1645,US,121,NA,149,135,NA,14,0,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1433,1430,1650,1645,US,121,NA,137,135,NA,5,3,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1431,1430,1645,1645,US,121,NA,134,135,NA,0,1,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1438,1430,1703,1645,US,121,NA,145,135,NA,18,8,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,1501,1430,1745,1645,US,121,NA,164,135,NA,60,31,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1452,1430,1707,1645,US,121,NA,135,135,NA,22,22,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1440,1430,1700,1645,US,121,NA,140,135,NA,15,10,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,1433,1430,1702,1645,US,121,NA,149,135,NA,17,3,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,1430,1430,1643,1645,US,121,NA,133,135,NA,-2,0,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1434,1430,1651,1645,US,121,NA,137,135,NA,6,4,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,1428,1430,1644,1645,US,121,NA,136,135,NA,-1,-2,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1430,1430,1644,1645,US,121,NA,134,135,NA,-1,0,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,1431,1430,1657,1645,US,121,NA,146,135,NA,12,1,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1432,1430,1721,1645,US,121,NA,169,135,NA,36,2,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,1441,1430,1717,1645,US,121,NA,156,135,NA,32,11,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1428,1430,1655,1645,US,121,NA,147,135,NA,10,-2,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1429,1430,1646,1645,US,121,NA,137,135,NA,1,-1,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1432,1430,1658,1645,US,121,NA,146,135,NA,13,2,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,1444,1430,1719,1645,US,121,NA,155,135,NA,34,14,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,1456,1430,1726,1645,US,121,NA,150,135,NA,41,26,PIT,TPA,873,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1455,1450,1559,1538,US,122,NA,64,48,NA,21,5,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,1450,1450,1531,1538,US,122,NA,41,48,NA,-7,0,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,1455,1450,1600,1538,US,122,NA,65,48,NA,22,5,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,1455,1450,1536,1538,US,122,NA,41,48,NA,-2,5,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,1454,1450,1600,1538,US,122,NA,66,48,NA,22,4,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1452,1450,1535,1538,US,122,NA,43,48,NA,-3,2,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1452,1450,1553,1538,US,122,NA,61,48,NA,15,2,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1451,1450,1541,1538,US,122,NA,50,48,NA,3,1,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,1456,1450,1544,1538,US,122,NA,48,48,NA,6,6,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1502,1450,1605,1538,US,122,NA,63,48,NA,27,12,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1452,1450,1533,1538,US,122,NA,41,48,NA,-5,2,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,1449,1450,1550,1538,US,122,NA,61,48,NA,12,-1,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,1448,1450,1528,1538,US,122,NA,40,48,NA,-10,-2,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1451,1450,1532,1538,US,122,NA,41,48,NA,-6,1,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,1450,1450,1544,1538,US,122,NA,54,48,NA,6,0,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1452,1450,1534,1538,US,122,NA,42,48,NA,-4,2,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,1511,1450,1600,1538,US,122,NA,49,48,NA,22,21,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1451,1450,1552,1538,US,122,NA,61,48,NA,14,1,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,1451,1450,1533,1538,US,122,NA,42,48,NA,-5,1,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1448,1450,1540,1538,US,122,NA,52,48,NA,2,-2,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1445,1450,1524,1538,US,122,NA,39,48,NA,-14,-5,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1452,1450,1545,1538,US,122,NA,53,48,NA,7,2,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,1450,1450,1601,1538,US,122,NA,71,48,NA,23,0,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,1451,1450,1531,1538,US,122,NA,40,48,NA,-7,1,CHS,CLT,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,1,2,1630,1630,1752,1749,US,122,NA,82,79,NA,3,0,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,2,3,1629,1630,1730,1749,US,122,NA,61,79,NA,-19,-1,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,1628,1630,1745,1749,US,122,NA,77,79,NA,-4,-2,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,1630,1630,1742,1749,US,122,NA,72,79,NA,-7,0,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,5,6,1629,1630,1749,1749,US,122,NA,80,79,NA,0,-1,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,6,7,1635,1630,1738,1749,US,122,NA,63,79,NA,-11,5,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,7,1,1835,1630,1936,1749,US,122,NA,61,79,NA,107,125,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1632,1630,1744,1747,US,122,NA,72,77,NA,-3,2,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,1640,1630,1749,1747,US,122,NA,69,77,NA,2,10,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,1641,1630,1759,1747,US,122,NA,78,77,NA,12,11,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,1634,1630,1740,1747,US,122,NA,66,77,NA,-7,4,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,1641,1630,1741,1747,US,122,NA,60,77,NA,-6,11,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1632,1630,1742,1747,US,122,NA,70,77,NA,-5,2,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1637,1630,1749,1747,US,122,NA,72,77,NA,2,7,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1631,1630,1743,1747,US,122,NA,72,77,NA,-4,1,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,1632,1630,1730,1747,US,122,NA,58,77,NA,-17,2,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1650,1630,1758,1747,US,122,NA,68,77,NA,11,20,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1637,1630,1739,1747,US,122,NA,62,77,NA,-8,7,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,1632,1630,1743,1747,US,122,NA,71,77,NA,-4,2,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,1629,1630,1728,1747,US,122,NA,59,77,NA,-19,-1,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1633,1630,1736,1747,US,122,NA,63,77,NA,-11,3,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,1639,1630,1745,1747,US,122,NA,66,77,NA,-2,9,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1632,1630,1738,1747,US,122,NA,66,77,NA,-9,2,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,1645,1630,1750,1747,US,122,NA,65,77,NA,3,15,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1635,1630,1742,1747,US,122,NA,67,77,NA,-5,5,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,1628,1630,1730,1747,US,122,NA,62,77,NA,-17,-2,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1629,1630,1736,1747,US,122,NA,67,77,NA,-11,-1,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1631,1630,1733,1747,US,122,NA,62,77,NA,-14,1,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1629,1630,1745,1747,US,122,NA,76,77,NA,-2,-1,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,1644,1630,1803,1747,US,122,NA,79,77,NA,16,14,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,1642,1630,1747,1747,US,122,NA,65,77,NA,0,12,CLT,DCA,331,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,1,2,1349,1350,1530,1536,US,122,NA,101,106,NA,-6,-1,PBI,CLT,590,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,2,3,1354,1350,1538,1536,US,122,NA,104,106,NA,2,4,PBI,CLT,590,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,1410,1350,1554,1536,US,122,NA,104,106,NA,18,20,PBI,CLT,590,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,1356,1350,1541,1536,US,122,NA,105,106,NA,5,6,PBI,CLT,590,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,6,7,1357,1350,1546,1536,US,122,NA,109,106,NA,10,7,PBI,CLT,590,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,7,1,1435,1350,1609,1536,US,122,NA,94,106,NA,33,45,PBI,CLT,590,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,1,2,705,705,807,803,US,123,NA,62,58,NA,4,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,2,3,712,705,808,803,US,123,NA,56,58,NA,5,7,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,706,705,817,803,US,123,NA,71,58,NA,14,1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,718,705,810,803,US,123,NA,52,58,NA,7,13,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,5,6,710,705,807,803,US,123,NA,57,58,NA,4,5,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,6,7,714,705,816,803,US,123,NA,62,58,NA,13,9,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,7,1,710,705,814,803,US,123,NA,64,58,NA,11,5,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,706,705,807,803,US,123,NA,61,58,NA,4,1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,723,705,828,803,US,123,NA,65,58,NA,25,18,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,721,705,811,803,US,123,NA,50,58,NA,8,16,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,706,705,807,803,US,123,NA,61,58,NA,4,1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,717,705,818,803,US,123,NA,61,58,NA,15,12,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,711,705,811,803,US,123,NA,60,58,NA,8,6,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,705,705,814,803,US,123,NA,69,58,NA,11,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,705,705,801,803,US,123,NA,56,58,NA,-2,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,711,705,817,803,US,123,NA,66,58,NA,14,6,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,716,705,812,803,US,123,NA,56,58,NA,9,11,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,707,705,803,803,US,123,NA,56,58,NA,0,2,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,717,705,812,803,US,123,NA,55,58,NA,9,12,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,705,705,811,803,US,123,NA,66,58,NA,8,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,708,705,822,803,US,123,NA,74,58,NA,19,3,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,708,705,809,803,US,123,NA,61,58,NA,6,3,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,707,705,806,803,US,123,NA,59,58,NA,3,2,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,712,705,807,803,US,123,NA,55,58,NA,4,7,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,706,705,800,803,US,123,NA,54,58,NA,-3,1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,702,705,803,803,US,123,NA,61,58,NA,0,-3,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,706,705,807,803,US,123,NA,61,58,NA,4,1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,711,705,811,803,US,123,NA,60,58,NA,8,6,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,707,705,805,803,US,123,NA,58,58,NA,2,2,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,705,705,813,803,US,123,NA,68,58,NA,10,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,722,705,819,803,US,123,NA,57,58,NA,16,17,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,1,2,847,850,940,951,US,123,NA,53,61,NA,-11,-3,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,2,3,850,850,952,951,US,123,NA,62,61,NA,1,0,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,855,850,1000,951,US,123,NA,65,61,NA,9,5,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,846,850,945,951,US,123,NA,59,61,NA,-6,-4,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,5,6,847,850,948,951,US,123,NA,61,61,NA,-3,-3,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,6,7,851,850,957,951,US,123,NA,66,61,NA,6,1,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,7,1,847,850,941,951,US,123,NA,54,61,NA,-10,-3,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,849,850,954,951,US,123,NA,65,61,NA,3,-1,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,903,850,1017,951,US,123,NA,74,61,NA,26,13,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,846,850,946,951,US,123,NA,60,61,NA,-5,-4,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,847,850,950,951,US,123,NA,63,61,NA,-1,-3,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,848,850,946,951,US,123,NA,58,61,NA,-5,-2,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,850,850,1017,951,US,123,NA,87,61,NA,26,0,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,850,850,958,951,US,123,NA,68,61,NA,7,0,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,849,850,947,951,US,123,NA,58,61,NA,-4,-1,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,849,850,1001,951,US,123,NA,72,61,NA,10,-1,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,900,850,1007,951,US,123,NA,67,61,NA,16,10,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,850,850,1012,951,US,123,NA,82,61,NA,21,0,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,850,850,953,951,US,123,NA,63,61,NA,2,0,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,851,850,952,951,US,123,NA,61,61,NA,1,1,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,859,850,1030,951,US,123,NA,91,61,NA,39,9,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,848,850,1008,951,US,123,NA,80,61,NA,17,-2,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,852,850,954,951,US,123,NA,62,61,NA,3,2,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,849,850,945,951,US,123,NA,56,61,NA,-6,-1,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,847,850,946,951,US,123,NA,59,61,NA,-5,-3,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,852,850,957,951,US,123,NA,65,61,NA,6,2,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,855,850,947,951,US,123,NA,52,61,NA,-4,5,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,855,850,954,951,US,123,NA,59,61,NA,3,5,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,847,850,954,951,US,123,NA,67,61,NA,3,-3,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,847,850,947,951,US,123,NA,60,61,NA,-4,-3,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
